timestep,depth,Salinity,Theta
2574,-387.7013,36.10562,15.728582
2575,-387.8517,36.105145,15.725164
2576,-388.00214,36.104668,15.721747
2577,-388.15256,36.10419,15.71833
2578,-388.30298,36.103718,15.714913
2579,-388.45343,36.10324,15.711495
2580,-388.60385,36.102764,15.708078
2581,-388.75427,36.102287,15.70466
2582,-388.9047,36.10181,15.701243
2583,-389.05515,36.101334,15.697825
2584,-389.20557,36.100857,15.694408
2585,-389.356,36.10038,15.690991
2586,-389.5064,36.099907,15.687574
2587,-389.65683,36.09943,15.684156
2588,-389.80728,36.098953,15.680738
2589,-389.9577,36.098476,15.677321
2590,-390.10812,36.098,15.673904
2591,-390.25854,36.097523,15.670487
2592,-390.409,36.097046,15.667069
2593,-390.55942,36.09657,15.663652
2594,-390.70984,36.096092,15.660234
2595,-390.86026,36.09562,15.656817
2596,-391.01068,36.095142,15.6534
2597,-391.16113,36.094666,15.649982
2598,-391.31155,36.09419,15.646565
2599,-391.46198,36.09371,15.643148
2600,-391.6124,36.093235,15.63973
2601,-391.76285,36.09276,15.6363125
2602,-391.91327,36.09228,15.632895
2603,-392.0637,36.091805,15.629478
2604,-392.2141,36.09133,15.626061
2605,-392.36453,36.090855,15.622644
2606,-392.51498,36.090378,15.619226
2607,-392.6654,36.0899,15.6158085
2608,-392.81583,36.089424,15.612391
2609,-392.96625,36.088947,15.608974
2610,-393.11667,36.08847,15.605557
2611,-393.26712,36.087994,15.602139
2612,-393.41754,36.087517,15.598722
2613,-393.56796,36.087044,15.5953045
2614,-393.71838,36.086567,15.591887
2615,-393.86884,36.08609,15.5884695
2616,-394.01926,36.085613,15.5850525
2617,-394.16968,36.085136,15.581635
2618,-394.3201,36.08466,15.578218
2619,-394.47052,36.084183,15.5748005
2620,-394.62097,36.083706,15.5713825
2621,-394.7714,36.08323,15.5679655
2622,-394.9218,36.082756,15.5645485
2623,-395.07224,36.08228,15.5611315
2624,-395.2227,36.081802,15.5577135
2625,-395.3731,36.081326,15.5542965
2626,-395.52353,36.08085,15.550879
2627,-395.67395,36.08037,15.5474615
2628,-395.82437,36.079895,15.5440445
2629,-395.97482,36.07942,15.540627
2630,-396.12524,36.07894,15.5372095
2631,-396.27567,36.07847,15.533792
2632,-396.4261,36.07799,15.530375
2633,-396.57654,36.077515,15.526957
2634,-396.72696,36.077038,15.52354
2635,-396.87738,36.07656,15.520123
2636,-397.0278,36.076084,15.5167055
2637,-397.17822,36.075607,15.513288
2638,-397.32867,36.07513,15.509871
2639,-397.4791,36.074654,15.506453
2640,-397.62952,36.07418,15.503036
2641,-397.77994,36.073704,15.499619
2642,-397.9304,36.073227,15.496201
2643,-398.0808,36.07275,15.492784
2644,-398.23123,36.072273,15.489366
2645,-398.38165,36.071796,15.485949
2646,-398.53207,36.07132,15.482532
2647,-398.68253,36.070843,15.479114
2648,-398.83295,36.070366,15.475697
2649,-398.98337,36.069893,15.47228
2650,-399.1338,36.069416,15.468862
2651,-399.2842,36.06894,15.465445
2652,-399.43466,36.068462,15.462027
2653,-399.58508,36.067986,15.45861
2654,-399.7355,36.06751,15.455193
2655,-399.88593,36.06703,15.451776
2656,-400.03638,36.066555,15.448358
2657,-400.1868,36.06608,15.44494
2658,-400.33722,36.065605,15.441523
2659,-400.48764,36.06513,15.438106
2660,-400.63806,36.06465,15.434689
2661,-400.7885,36.064175,15.431271
2662,-400.93893,36.063698,15.427854
2663,-401.08936,36.06322,15.424436
2664,-401.23978,36.062744,15.421019
2665,-401.39023,36.062267,15.417601
2666,-401.54065,36.06179,15.414184
2667,-401.69107,36.061317,15.410767
2668,-401.8415,36.06084,15.40735
2669,-401.9919,36.060364,15.403932
2670,-402.14236,36.059887,15.400514
2671,-402.2928,36.05941,15.397097
2672,-402.4432,36.058933,15.39368
2673,-402.59363,36.058456,15.390263
2674,-402.74408,36.05798,15.386845
2675,-402.8945,36.057503,15.383428
2676,-403.04492,36.05703,15.38001
2677,-403.19534,36.056553,15.376593
2678,-403.34576,36.056076,15.373176
2679,-403.49622,36.0556,15.369758
2680,-403.64664,36.055122,15.366341
2681,-403.79706,36.054646,15.362924
2682,-403.94748,36.05417,15.359506
2683,-404.09793,36.05369,15.356088
2684,-404.24835,36.05322,15.352671
2685,-404.39877,36.052742,15.349254
2686,-404.5492,36.052265,15.345837
2687,-404.69962,36.05179,15.34242
2688,-404.85007,36.05131,15.339002
2689,-405.0005,36.050835,15.335584
2690,-405.1509,36.050358,15.332167
2691,-405.30133,36.04988,15.32875
2692,-405.45178,36.049404,15.325332
2693,-405.6022,36.04893,15.321915
2694,-405.75262,36.048454,15.318498
2695,-405.90305,36.047977,15.31508
2696,-406.05347,36.0475,15.311663
2697,-406.20392,36.047024,15.308245
2698,-406.35434,36.046547,15.304828
2699,-406.50476,36.04607,15.301411
2700,-406.65518,36.045593,15.297994
2701,-406.8056,36.045116,15.294576
2702,-406.95605,36.044643,15.291158
2703,-407.10648,36.044167,15.287741
2704,-407.2569,36.04369,15.284324
2705,-407.40732,36.043213,15.280907
2706,-407.55777,36.042736,15.277489
2707,-407.7082,36.04226,15.274072
2708,-407.8586,36.041782,15.270654
2709,-408.00903,36.041306,15.267237
2710,-408.15945,36.04083,15.26382
2711,-408.3099,36.040356,15.260402
2712,-408.46033,36.03988,15.256985
2713,-408.61075,36.039402,15.253567
2714,-408.76117,36.038925,15.25015
2715,-408.91162,36.03845,15.246732
2716,-409.06204,36.03797,15.243315
2717,-409.21246,36.037495,15.239898
2718,-409.36288,36.037018,15.236481
2719,-409.5133,36.03654,15.233063
2720,-409.66376,36.036068,15.229646
2721,-409.81418,36.03559,15.226228
2722,-409.9646,36.035114,15.222811
2723,-410.11502,36.034637,15.219394
2724,-410.26547,36.03416,15.215976
2725,-410.4159,36.03367,15.212504
2726,-410.5663,36.032818,15.207701
2727,-410.71674,36.031967,15.202897
2728,-410.86716,36.03112,15.198093
2729,-411.0176,36.03027,15.193289
2730,-411.16803,36.02942,15.188485
2731,-411.31845,36.02857,15.1836815
2732,-411.46887,36.027718,15.178878
2733,-411.61932,36.026867,15.174073
2734,-411.76974,36.026016,15.16927
2735,-411.92017,36.025166,15.164466
2736,-412.0706,36.024315,15.159662
2737,-412.221,36.023464,15.154859
2738,-412.37146,36.022614,15.150054
2739,-412.52188,36.021763,15.14525
2740,-412.6723,36.020916,15.140447
2741,-412.82272,36.020065,15.135643
2742,-412.97314,36.019215,15.130839
2743,-413.1236,36.018364,15.126035
2744,-413.27402,36.017513,15.121231
2745,-413.42444,36.016663,15.116427
2746,-413.57486,36.015812,15.111624
2747,-413.7253,36.01496,15.106819
2748,-413.87573,36.01411,15.1020155
2749,-414.02615,36.01326,15.097212
2750,-414.17657,36.01241,15.092408
2751,-414.327,36.01156,15.0876045
2752,-414.47745,36.010708,15.0828
2753,-414.62787,36.00986,15.077996
2754,-414.7783,36.00901,15.073193
2755,-414.9287,36.00816,15.068389
2756,-415.07916,36.00731,15.063584
2757,-415.22958,36.00646,15.058781
2758,-415.38,36.005608,15.053977
2759,-415.53043,36.004757,15.049173
2760,-415.68085,36.003906,15.04437
2761,-415.8313,36.003056,15.039565
2762,-415.98172,36.002205,15.034761
2763,-416.13214,36.001354,15.029958
2764,-416.28256,36.000504,15.025154
2765,-416.433,35.999657,15.0203495
2766,-416.58344,35.998806,15.015546
2767,-416.73386,35.997955,15.010742
2768,-416.88428,35.997105,15.005939
2769,-417.0347,35.996254,15.001135
2770,-417.18515,35.995403,14.99633
2771,-417.33557,35.994553,14.991527
2772,-417.486,35.993702,14.986723
2773,-417.6364,35.99285,14.981919
2774,-417.78687,35.992,14.977115
2775,-417.9373,35.99115,14.972311
2776,-418.0877,35.9903,14.967507
2777,-418.23813,35.989452,14.962704
2778,-418.38855,35.9886,14.9579
2779,-418.539,35.98775,14.953095
2780,-418.68942,35.9869,14.948292
2781,-418.83984,35.98605,14.943488
2782,-418.99026,35.9852,14.938684
2783,-419.1407,35.98435,14.933881
2784,-419.29114,35.983498,14.929076
2785,-419.44156,35.982647,14.924273
2786,-419.59198,35.981796,14.919469
2787,-419.7424,35.980946,14.914665
2788,-419.89285,35.980095,14.909861
2789,-420.04327,35.979248,14.905057
2790,-420.1937,35.978397,14.900253
2791,-420.34412,35.977547,14.89545
2792,-420.49454,35.976696,14.890646
2793,-420.645,35.975845,14.885841
2794,-420.7954,35.974995,14.881038
2795,-420.94583,35.974144,14.876234
2796,-421.09625,35.973293,14.87143
2797,-421.2467,35.972443,14.866626
2798,-421.39713,35.971592,14.861822
2799,-421.54755,35.97074,14.857018
2800,-421.69797,35.96989,14.852215
2801,-421.8484,35.969044,14.847411
2802,-421.99884,35.968193,14.842607
2803,-422.14926,35.967342,14.837803
2804,-422.29968,35.96649,14.832999
2805,-422.4501,35.96564,14.828196
2806,-422.60056,35.96479,14.823391
2807,-422.75098,35.96394,14.818587
2808,-422.9014,35.96309,14.813784
2809,-423.05182,35.96224,14.80898
2810,-423.20224,35.961388,14.804176
2811,-423.3527,35.960537,14.799372
2812,-423.5031,35.959686,14.794568
2813,-423.65353,35.95884,14.789764
2814,-423.80396,35.95799,14.784961
2815,-423.9544,35.957138,14.780156
2816,-424.10483,35.956287,14.7753525
2817,-424.25525,35.955437,14.770549
2818,-424.40567,35.954586,14.765745
2819,-424.5561,35.953735,14.7609415
2820,-424.70654,35.952885,14.756137
2821,-424.85696,35.952034,14.751333
2822,-425.0074,35.951183,14.74653
2823,-425.1578,35.950333,14.741726
2824,-425.30826,35.949482,14.736921
2825,-425.45868,35.94863,14.732118
2826,-425.6091,35.947784,14.727314
2827,-425.75952,35.946934,14.72251
2828,-425.90994,35.946083,14.717707
2829,-426.0604,35.945232,14.712902
2830,-426.21082,35.94438,14.708098
2831,-426.36124,35.94353,14.703295
2832,-426.51166,35.94268,14.698491
2833,-426.66208,35.94183,14.693687
2834,-426.81253,35.94098,14.688883
2835,-426.96295,35.94013,14.684079
2836,-427.11337,35.939278,14.6792755
2837,-427.2638,35.938427,14.674473
2838,-427.41425,35.93758,14.669667
2839,-427.56467,35.93673,14.664864
2840,-427.7151,35.93588,14.660061
2841,-427.8655,35.935028,14.655256
2842,-428.01593,35.934177,14.650454
2843,-428.16638,35.933327,14.645649
2844,-428.3168,35.932476,14.640845
2845,-428.46722,35.931625,14.636042
2846,-428.61765,35.930775,14.631238
2847,-428.7681,35.929924,14.626433
2848,-428.91852,35.929073,14.62163
2849,-429.06894,35.928223,14.616826
2850,-429.21936,35.927376,14.612022
2851,-429.36978,35.926525,14.607219
2852,-429.52023,35.925674,14.602414
2853,-429.67065,35.924824,14.59761
2854,-429.82108,35.923973,14.592807
2855,-429.9715,35.923122,14.588003
2856,-430.12195,35.92227,14.583199
2857,-430.27237,35.92142,14.578395
2858,-430.4228,35.92057,14.573591
2859,-430.5732,35.91972,14.568788
2860,-430.72363,35.91887,14.563984
2861,-430.87408,35.91802,14.559179
2862,-431.0245,35.91717,14.554376
2863,-431.17493,35.91632,14.549572
2864,-431.32535,35.91547,14.544768
2865,-431.4758,35.91462,14.539964
2866,-431.62622,35.91377,14.53516
2867,-431.77664,35.912918,14.530356
2868,-431.92706,35.912067,14.525553
2869,-432.07748,35.911217,14.520749
2870,-432.22794,35.910366,14.5159445
2871,-432.37836,35.909515,14.511141
2872,-432.52878,35.908665,14.506337
2873,-432.6792,35.907814,14.5015335
2874,-432.82962,35.906967,14.49673
2875,-432.98007,35.906116,14.491925
2876,-433.1305,35.905266,14.487122
2877,-433.2809,35.904415,14.482318
2878,-433.43134,35.903564,14.477514
2879,-433.5818,35.902714,14.47271
2880,-433.7322,35.901863,14.467906
2881,-433.88263,35.901012,14.463102
2882,-434.03305,35.90016,14.458299
2883,-434.18347,35.89931,14.453495
2884,-434.33392,35.89846,14.44869
2885,-434.48434,35.89761,14.443887
2886,-434.63477,35.89676,14.439083
2887,-434.7852,35.895912,14.434279
2888,-434.93564,35.89506,14.429475
2889,-435.08606,35.89421,14.424671
2890,-435.23648,35.89336,14.4198675
2891,-435.3869,35.89251,14.415064
2892,-435.53732,35.89166,14.41026
2893,-435.68777,35.89081,14.405456
2894,-435.8382,35.889957,14.400652
2895,-435.98862,35.889107,14.395848
2896,-436.13904,35.888256,14.391045
2897,-436.2895,35.887405,14.38624
2898,-436.4399,35.886555,14.381436
2899,-436.59033,35.885708,14.376633
2900,-436.74075,35.884857,14.371829
2901,-436.89117,35.884007,14.367025
2902,-437.04163,35.883156,14.362221
2903,-437.19205,35.882305,14.357417
2904,-437.34247,35.881454,14.352613
2905,-437.4929,35.880604,14.34781
2906,-437.64334,35.879753,14.343005
2907,-437.79376,35.878902,14.3382015
2908,-437.94418,35.87805,14.333398
2909,-438.0946,35.8772,14.328594
2910,-438.24503,35.87635,14.323791
2911,-438.39548,35.875504,14.318986
2912,-438.5459,35.874653,14.314182
2913,-438.69632,35.873802,14.309379
2914,-438.84674,35.87295,14.304575
2915,-438.9972,35.8721,14.29977
2916,-439.1476,35.87125,14.294967
2917,-439.29803,35.8704,14.290163
2918,-439.44846,35.86955,14.285359
2919,-439.59888,35.8687,14.280556
2920,-439.74933,35.867847,14.275751
2921,-439.89975,35.866997,14.270947
2922,-440.05017,35.866146,14.266144
2923,-440.2006,35.8653,14.26134
2924,-440.351,35.86445,14.2565365
2925,-440.50146,35.863598,14.251732
2926,-440.6519,35.862747,14.246928
2927,-440.8023,35.861897,14.242125
2928,-440.95273,35.861046,14.237321
2929,-441.10318,35.860195,14.232516
2930,-441.2536,35.859344,14.227713
2931,-441.40402,35.858204,14.22101
2932,-441.55444,35.857056,14.214289
2933,-441.70486,35.85591,14.207568
2934,-441.85532,35.854767,14.200847
2935,-442.00574,35.853622,14.194126
2936,-442.15616,35.852478,14.187405
2937,-442.30658,35.851334,14.180684
2938,-442.45703,35.850185,14.173963
2939,-442.60745,35.84904,14.167242
2940,-442.75787,35.847897,14.160521
2941,-442.9083,35.846752,14.1538
2942,-443.05872,35.845608,14.147079
2943,-443.20917,35.844463,14.140358
2944,-443.3596,35.843315,14.133637
2945,-443.51,35.84217,14.126917
2946,-443.66043,35.841026,14.120195
2947,-443.81088,35.83988,14.113474
2948,-443.9613,35.838737,14.106753
2949,-444.11172,35.837593,14.100033
2950,-444.26215,35.836445,14.093311
2951,-444.41257,35.8353,14.086591
2952,-444.56302,35.834156,14.079869
2953,-444.71344,35.83301,14.073149
2954,-444.86386,35.831867,14.066427
2955,-445.01428,35.830723,14.059707
2956,-445.16473,35.829575,14.052985
2957,-445.31516,35.82843,14.046265
2958,-445.46558,35.827286,14.039543
2959,-445.616,35.82614,14.032823
2960,-445.76642,35.824997,14.026102
2961,-445.91687,35.823853,14.019381
2962,-446.0673,35.822704,14.012659
2963,-446.2177,35.82156,14.005939
2964,-446.36813,35.820415,13.999218
2965,-446.51855,35.81927,13.992497
2966,-446.669,35.818127,13.985775
2967,-446.81943,35.81698,13.979054
2968,-446.96985,35.815834,13.972334
2969,-447.12027,35.81469,13.965613
2970,-447.27072,35.813545,13.958891
2971,-447.42114,35.8124,13.95217
2972,-447.57156,35.811256,13.94545
2973,-447.722,35.81011,13.938729
2974,-447.8724,35.808964,13.932009
2975,-448.02286,35.80782,13.925286
2976,-448.17328,35.806675,13.918566
2977,-448.3237,35.80553,13.911845
2978,-448.47412,35.804386,13.905125
2979,-448.62457,35.803238,13.898402
2980,-448.775,35.802094,13.891682
2981,-448.9254,35.80095,13.884961
2982,-449.07584,35.799805,13.878241
2983,-449.22626,35.79866,13.87152
2984,-449.3767,35.797516,13.864798
2985,-449.52713,35.796368,13.858077
2986,-449.67755,35.795223,13.8513565
2987,-449.82797,35.79408,13.844636
2988,-449.97842,35.792934,13.8379135
2989,-450.12885,35.79179,13.831193
2990,-450.27927,35.790646,13.824472
2991,-450.4297,35.789497,13.817752
2992,-450.5801,35.788353,13.811031
2993,-450.73056,35.78721,13.804309
2994,-450.88098,35.786064,13.797588
2995,-451.0314,35.78492,13.790868
2996,-451.18182,35.783775,13.784147
2997,-451.33228,35.782627,13.777425
2998,-451.4827,35.781483,13.770704
2999,-451.63312,35.78034,13.763984
3000,-451.78354,35.779194,13.757263
3001,-451.93396,35.77805,13.750543
3002,-452.0844,35.776905,13.74382
3003,-452.23483,35.775757,13.7371
3004,-452.38525,35.774612,13.730379
3005,-452.53568,35.773468,13.723659
3006,-452.6861,35.772324,13.716938
3007,-452.83655,35.77118,13.710216
3008,-452.98697,35.770035,13.703495
3009,-453.1374,35.768887,13.6967745
3010,-453.2878,35.767742,13.690054
3011,-453.43826,35.766598,13.6833315
3012,-453.58868,35.765453,13.676611
3013,-453.7391,35.76431,13.66989
3014,-453.88953,35.763165,13.66317
3015,-454.03995,35.762016,13.656448
3016,-454.1904,35.76087,13.649727
3017,-454.34082,35.759727,13.643006
3018,-454.49124,35.758583,13.636286
3019,-454.64166,35.75744,13.629564
3020,-454.7921,35.75629,13.622843
3021,-454.94254,35.755146,13.616122
3022,-455.09296,35.754,13.609402
3023,-455.24338,35.752857,13.60268
3024,-455.3938,35.751713,13.59596
3025,-455.54425,35.75057,13.589238
3026,-455.69467,35.74942,13.582518
3027,-455.8451,35.748276,13.575796
3028,-455.9955,35.74713,13.569076
3029,-456.14597,35.745987,13.562354
3030,-456.2964,35.744843,13.555634
3031,-456.4468,35.7437,13.548912
3032,-456.59723,35.74255,13.5421915
3033,-456.74765,35.741405,13.535471
3034,-456.8981,35.74026,13.528749
3035,-457.04852,35.739117,13.522028
3036,-457.19894,35.737972,13.515307
3037,-457.34937,35.736828,13.508587
3038,-457.49982,35.73568,13.501865
3039,-457.65024,35.734535,13.495145
3040,-457.80066,35.73339,13.488423
3041,-457.95108,35.732246,13.481703
3042,-458.1015,35.731102,13.474982
3043,-458.25195,35.729958,13.468261
3044,-458.40237,35.72881,13.461539
3045,-458.5528,35.727665,13.454819
3046,-458.70322,35.72652,13.448098
3047,-458.85367,35.725376,13.441377
3048,-459.0041,35.72423,13.434655
3049,-459.1545,35.723087,13.427935
3050,-459.30493,35.72194,13.421214
3051,-459.45535,35.720795,13.414494
3052,-459.6058,35.71965,13.407771
3053,-459.75623,35.718506,13.401051
3054,-459.90665,35.71736,13.39433
3055,-460.05707,35.716217,13.3876095
3056,-460.2075,35.71507,13.380889
3057,-460.35794,35.713924,13.3741665
3058,-460.50836,35.71278,13.367446
3059,-460.65878,35.711636,13.360725
3060,-460.8092,35.71049,13.354005
3061,-460.95966,35.709343,13.347282
3062,-461.11008,35.7082,13.340562
3063,-461.2605,35.707054,13.333841
3064,-461.41092,35.70591,13.327121
3065,-461.56134,35.704765,13.3204
3066,-461.7118,35.70362,13.313678
3067,-461.8622,35.702473,13.306957
3068,-462.01263,35.70133,13.300237
3069,-462.16306,35.700184,13.293516
3070,-462.3135,35.69904,13.286794
3071,-462.46393,35.697895,13.280073
3072,-462.61435,35.69675,13.273353
3073,-462.76477,35.695602,13.266632
3074,-462.9152,35.694458,13.259912
3075,-463.06564,35.693314,13.253189
3076,-463.21606,35.69217,13.246469
3077,-463.3665,35.691025,13.239748
3078,-463.5169,35.68988,13.233027
3079,-463.66736,35.688732,13.226305
3080,-463.81778,35.687588,13.219584
3081,-463.9682,35.686443,13.212864
3082,-464.11862,35.6853,13.206143
3083,-464.26904,35.684155,13.199423
3084,-464.4195,35.68301,13.1927
3085,-464.56992,35.68186,13.18598
3086,-464.72034,35.680717,13.179259
3087,-464.87076,35.679573,13.172539
3088,-465.0212,35.67843,13.165816
3089,-465.17163,35.677284,13.159096
3090,-465.32205,35.67614,13.152375
3091,-465.47247,35.67499,13.145655
3092,-465.6229,35.673847,13.138934
3093,-465.77335,35.672703,13.132212
3094,-465.92377,35.67156,13.125491
3095,-466.0742,35.670414,13.118771
3096,-466.2246,35.66927,13.11205
3097,-466.37503,35.66812,13.105329
3098,-466.52548,35.666977,13.098607
3099,-466.6759,35.665833,13.0918865
3100,-466.82632,35.66469,13.085166
3101,-466.97675,35.663544,13.0784445
3102,-467.1272,35.662395,13.071723
3103,-467.27762,35.66125,13.065002
3104,-467.42804,35.660107,13.058282
3105,-467.57846,35.658962,13.05156
3106,-467.72888,35.657818,13.04484
3107,-467.87933,35.656673,13.038118
3108,-468.02975,35.655525,13.031398
3109,-468.18018,35.65438,13.024676
3110,-468.3306,35.653236,13.017956
3111,-468.48105,35.652092,13.011234
3112,-468.63147,35.650948,13.004514
3113,-468.7819,35.649803,12.997793
3114,-468.9323,35.648655,12.991072
3115,-469.08273,35.64751,12.984351
3116,-469.2332,35.646366,12.97763
3117,-469.3836,35.64522,12.970909
3118,-469.53403,35.644077,12.964188
3119,-469.68445,35.642933,12.957467
